customer_id,age,gender,state,annual_income,employment_type,credit_score
3984,48,Male,Florida,102265.29978947369,Salaried,648.5
3985,31,Male,Illinois,87927.0,Contractor,546.0
3986,21,Female,Florida,77050.0,Salaried,817.0
3987,63,Female,Ohio,59232.0,Salaried,743.0
3988,39,Female,California,105656.0,Salaried,734.0
3989,29,Male,Texas,89021.0,Salaried,740.0
3990,47,Male,Arizona,67914.0,Contractor,725.0
3991,54,Female,Ohio,88856.0,Salaried,596.0
3992,64,Female,Illinois,136290.0,Self-Employed,838.0
3993,24,Female,Texas,71798.0,Business Owner,730.0
3994,56,Female,Florida,63382.0,Salaried,542.0
3995,38,Male,New York,102265.29978947369,Contractor,624.0
3996,35,Male,Georgia,146451.0,Salaried,815.0
3997,33,Female,Illinois,176522.0,Contractor,643.0
3998,39,Male,Florida,40765.0,Self-Employed,638.0
3999,69,Male,Illinois,117334.0,Self-Employed,848.0
4000,26,Female,New York,91314.0,Salaried,577.0
4001,68,Female,Arizona,176705.0,Self-Employed,494.0
4002,32,Female,California,78120.0,Salaried,711.0
4003,57,Male,Ohio,65435.0,Salaried,635.0
4004,37,Female,California,104843.0,Salaried,834.0
4005,43,Male,Georgia,127900.0,Salaried,778.0
4006,46,Male,California,102265.29978947369,Salaried,643.0
4007,49,Female,Arizona,93089.0,Contractor,721.0
4008,53,Male,Ohio,53820.0,Self-Employed,463.0
4009,47,Male,Ohio,45487.0,Self-Employed,523.0
4010,45,Male,Arizona,104507.0,Business Owner,468.0
4011,30,Male,New York,47188.0,Self-Employed,500.0
4012,67,Male,Texas,103416.0,Salaried,841.0
4013,43,Male,Arizona,56310.0,Self-Employed,753.0
4014,41,Female,New York,160636.0,Contractor,589.0
4015,41,Male,New York,119658.0,Salaried,647.0
4016,63,Male,Florida,45062.0,Self-Employed,740.0
4017,33,Female,Arizona,104671.0,Salaried,647.0
4018,57,Male,California,168487.0,Salaried,455.0
4019,53,Male,Illinois,94241.0,Contractor,804.0
4020,44,Female,Ohio,34044.0,Salaried,685.0
4021,64,Female,Georgia,176421.0,Salaried,716.0
4022,31,Female,Texas,178789.0,Contractor,700.0
4023,37,Male,Ohio,87263.0,Self-Employed,796.0
4024,24,Female,Illinois,81917.0,Salaried,475.0
4025,67,Male,Florida,33647.0,Salaried,521.0
4026,45,Female,Arizona,170262.0,Contractor,538.0
4027,50,Male,Florida,130479.0,Salaried,532.0
4028,29,Female,Texas,123533.0,Salaried,755.0
4029,41,Female,Illinois,48191.0,Salaried,475.0
4030,40,Female,Texas,153526.0,Contractor,720.0
4031,39,Male,Texas,123259.0,Self-Employed,729.0
4032,39,Male,California,145282.0,Salaried,782.0
4033,32,Female,Arizona,126781.0,Self-Employed,636.0
4034,57,Female,Illinois,105840.0,Contractor,762.0
4035,62,Female,California,133286.0,Contractor,530.0
4036,37,Female,Ohio,86885.0,Business Owner,578.0
4037,57,Male,California,90702.0,Business Owner,588.0
4038,68,Female,Ohio,82924.0,Salaried,725.0
4039,59,Female,Georgia,149679.0,Salaried,480.0
4040,48,Male,California,69587.0,Business Owner,685.0
4041,61,Male,New York,85197.0,Self-Employed,548.0
4042,55,Female,Florida,91463.0,Contractor,616.0
4043,67,Female,Florida,101636.0,Salaried,455.0
4044,68,Male,New York,103779.0,Self-Employed,804.0
4045,38,Male,Ohio,143788.0,Self-Employed,733.0
4046,34,Female,Ohio,78246.0,Business Owner,502.0
4047,55,Male,Arizona,146671.0,Salaried,565.0
4048,64,Male,Texas,155430.0,Business Owner,749.0
4049,61,Female,Illinois,71558.0,Salaried,514.0
4050,27,Female,Illinois,56244.0,Self-Employed,657.0
4051,61,Male,Illinois,54386.0,Self-Employed,690.0
4052,33,Female,California,47312.0,Salaried,558.0
4053,38,Female,Illinois,132983.0,Self-Employed,717.0
4054,57,Female,Illinois,33718.0,Contractor,605.0
4055,33,Female,Ohio,90536.0,Salaried,705.0
4056,56,Female,Illinois,131766.0,Self-Employed,521.0
4057,51,Male,Florida,173527.0,Salaried,672.0
4058,22,Male,New York,72078.0,Business Owner,698.0
4059,36,Female,Georgia,40542.0,Salaried,559.0
4060,29,Female,Ohio,142575.0,Salaried,479.0
4061,29,Female,Texas,146204.0,Self-Employed,839.0
4062,58,Male,New York,154562.0,Salaried,807.0
4063,31,Male,Illinois,167842.0,Salaried,534.0
4064,42,Male,Texas,147593.0,Contractor,479.0
4065,53,Male,Texas,125299.0,Self-Employed,830.0
4066,56,Female,New York,159649.0,Self-Employed,785.0
4067,65,Female,New York,138211.0,Self-Employed,768.0
4068,43,Male,New York,145897.0,Business Owner,713.0
4069,65,Male,Ohio,39322.0,Salaried,668.0
4070,65,Female,Ohio,82813.0,Salaried,577.0
4071,54,Female,Georgia,76442.0,Salaried,738.0
4072,29,Female,New York,164600.0,Salaried,748.0
4073,44,Female,Georgia,173211.0,Salaried,525.0
4074,28,Female,California,134097.0,Self-Employed,748.0
4075,27,Male,Arizona,100447.0,Salaried,494.0
4076,56,Female,Florida,32212.0,Business Owner,683.0
4077,38,Male,Arizona,59867.0,Self-Employed,693.0
4078,23,Male,Georgia,89662.0,Salaried,687.0
4079,48,Female,Florida,123716.0,Salaried,564.0
4080,26,Male,Illinois,72672.0,Business Owner,820.0
4081,64,Male,California,106682.0,Self-Employed,840.0
4082,64,Female,Texas,85624.0,Business Owner,613.0
4083,41,Male,New York,159065.0,Salaried,730.0
4084,48,Female,Illinois,36654.0,Contractor,662.0
4085,60,Female,Texas,25246.0,Self-Employed,742.0
4086,21,Male,Ohio,81714.0,Salaried,570.0
4087,56,Female,Florida,69738.0,Salaried,845.0
4088,41,Female,Texas,81247.0,Self-Employed,505.0
4089,63,Male,Arizona,102265.29978947369,Salaried,643.0
4090,55,Female,New York,143055.0,Contractor,813.0
4091,33,Male,New York,53906.0,Self-Employed,830.0
4092,69,Male,Arizona,158761.0,Salaried,731.0
4093,30,Female,Georgia,92004.0,Contractor,506.0
4094,64,Male,Georgia,90768.0,Salaried,847.0
4095,67,Female,Ohio,147699.0,Salaried,775.0
4096,30,Male,Florida,153881.0,Business Owner,746.0
4097,66,Female,New York,170304.0,Self-Employed,500.0
4098,33,Female,California,114060.0,Salaried,812.0
4099,57,Male,Illinois,125190.0,Salaried,461.0
4100,58,Male,Florida,41693.0,Salaried,546.0
4101,44,Female,Florida,116019.0,Salaried,558.0
4102,22,Female,Texas,92136.0,Self-Employed,706.0
4103,42,Male,Florida,143002.0,Self-Employed,596.0
4104,37,Female,Ohio,54027.0,Self-Employed,643.0
4105,56,Female,Arizona,89307.0,Salaried,792.0
4106,34,Male,Illinois,30729.0,Salaried,686.0
4107,30,Male,California,82143.0,Salaried,521.0
4108,55,Female,Texas,70932.0,Salaried,675.0
4109,45,Male,Illinois,171138.0,Self-Employed,575.0
4110,23,Male,Arizona,141529.0,Salaried,709.0
4111,67,Female,Arizona,174092.0,Salaried,841.0
4112,58,Male,Georgia,141363.0,Salaried,476.0
4113,37,Male,Florida,92326.0,Salaried,475.0
4114,32,Female,Ohio,135016.0,Salaried,802.0
4115,44,Male,New York,179370.0,Salaried,748.0
4116,49,Female,Georgia,66893.0,Salaried,553.0
4117,63,Male,New York,149213.0,Salaried,814.0
4118,45,Male,Illinois,127647.0,Salaried,489.0
4119,56,Female,California,67411.0,Salaried,627.0
4120,46,Male,New York,177004.0,Business Owner,650.0
4121,58,Male,Ohio,102265.29978947369,Salaried,646.0
4122,21,Male,Illinois,157011.0,Self-Employed,478.0
4123,40,Male,Texas,167723.0,Salaried,790.0
4124,48,Male,Florida,34285.0,Salaried,696.0
4125,36,Male,California,97626.0,Salaried,566.0
4126,67,Female,Arizona,52077.0,Salaried,831.0
4127,37,Male,Ohio,84757.0,Salaried,691.0
4128,60,Male,Ohio,69733.0,Salaried,723.0
4129,48,Female,California,50786.0,Salaried,786.0
4130,32,Female,Texas,175754.0,Business Owner,696.0
4131,47,Female,California,31275.0,Salaried,598.0
4132,62,Male,Illinois,102265.29978947369,Salaried,651.0
4133,67,Female,California,95353.0,Business Owner,545.0
4134,50,Female,California,176558.0,Salaried,555.0
4135,61,Male,California,168882.0,Salaried,670.0
4136,54,Male,Arizona,102265.29978947369,Salaried,643.0
4137,57,Male,Illinois,74402.0,Salaried,475.0
4138,26,Male,Georgia,171099.0,Salaried,842.0
4139,27,Male,Florida,101868.0,Contractor,540.0
4140,52,Male,New York,67245.0,Business Owner,828.0
4141,52,Male,Georgia,40077.0,Salaried,845.0
4142,45,Female,California,133283.0,Salaried,465.0
4143,53,Male,Texas,173924.0,Salaried,752.0
4144,27,Female,Ohio,143721.0,Salaried,505.0
4145,32,Male,Texas,75654.0,Self-Employed,771.0
4146,36,Female,Illinois,86663.0,Salaried,500.0
4147,36,Male,Florida,31600.0,Salaried,732.0
4148,63,Male,California,95580.0,Salaried,559.0
4149,56,Male,Illinois,41411.0,Contractor,515.0
4150,33,Female,New York,89364.0,Salaried,511.0
4151,27,Female,Florida,66860.0,Business Owner,520.0
4152,56,Female,Florida,90636.0,Self-Employed,841.0
4153,67,Male,Illinois,40383.0,Salaried,615.0
4154,29,Male,Georgia,81546.0,Salaried,455.0
4155,52,Female,Ohio,167581.0,Salaried,569.0
4156,31,Male,Texas,155771.0,Salaried,508.0
4157,28,Female,Georgia,154386.0,Self-Employed,724.0
4158,53,Male,Florida,59221.0,Self-Employed,528.0
4159,43,Female,Texas,119843.0,Salaried,686.0
4160,45,Female,Florida,127863.0,Salaried,605.0
4161,28,Male,Arizona,98353.0,Self-Employed,587.0
4162,65,Female,Ohio,124819.0,Contractor,622.0
4163,42,Male,Florida,135417.0,Contractor,800.0
4164,24,Male,Florida,106248.0,Salaried,642.0
4165,60,Male,New York,40964.0,Salaried,627.0
4166,23,Female,Texas,59195.0,Salaried,593.0
4167,49,Female,New York,173469.0,Salaried,839.0
4168,61,Female,Texas,93885.0,Self-Employed,767.0
4169,49,Male,Ohio,37157.0,Salaried,683.0
4170,54,Male,Ohio,147445.0,Self-Employed,771.0
4171,54,Female,Arizona,87214.0,Business Owner,596.0
4172,48,Male,New York,38885.0,Salaried,709.0
4173,33,Male,New York,132922.0,Contractor,826.0
4174,35,Male,New York,102265.29978947369,Salaried,656.0
4175,43,Female,Ohio,104127.0,Salaried,595.0
4176,64,Male,Ohio,25389.0,Business Owner,560.0
4177,46,Male,Illinois,41519.0,Contractor,623.0
4178,24,Female,New York,60224.0,Self-Employed,814.0
4179,46,Female,Arizona,82944.0,Business Owner,695.0
4180,60,Male,Georgia,48497.0,Business Owner,751.0
4181,29,Male,Georgia,165840.0,Salaried,662.0
4182,25,Male,Florida,145784.0,Self-Employed,552.0
4183,52,Female,California,167189.0,Salaried,607.0
4184,40,Male,New York,63274.0,Salaried,641.0
4185,31,Male,California,99931.0,Self-Employed,490.0
4186,35,Male,California,34913.0,Self-Employed,582.0
4187,52,Male,Florida,164857.0,Salaried,454.0
4188,48,Male,California,132101.0,Salaried,822.0
4189,42,Male,Arizona,59237.0,Contractor,650.0
4190,61,Female,Ohio,104987.0,Salaried,524.0
4191,37,Female,California,55964.0,Contractor,833.0
4192,46,Female,Ohio,124610.0,Business Owner,809.0
4193,64,Male,Ohio,30332.0,Self-Employed,569.0
4194,27,Female,Georgia,51263.0,Salaried,487.0
4195,62,Male,Ohio,72554.0,Salaried,711.0
4196,46,Male,California,176439.0,Salaried,635.0
4197,45,Male,Texas,167990.0,Self-Employed,719.0
4198,30,Male,Arizona,132544.0,Salaried,671.0
4199,65,Male,New York,78480.0,Business Owner,794.0
4200,39,Female,Arizona,175815.0,Self-Employed,462.0
4201,31,Female,Arizona,96863.0,Salaried,604.0
4202,33,Female,New York,72354.0,Business Owner,633.0
4203,28,Male,California,64709.0,Salaried,517.0
4204,60,Female,Florida,92933.0,Salaried,636.0
4205,24,Male,Texas,40698.0,Salaried,688.0
4206,67,Female,Florida,178523.0,Salaried,700.0
4207,51,Female,Florida,130463.0,Business Owner,544.0
4208,48,Female,California,168489.0,Self-Employed,626.0
4209,31,Female,Illinois,57954.0,Salaried,467.0
4210,63,Female,California,87884.0,Self-Employed,652.0
4211,21,Female,Georgia,92100.0,Self-Employed,781.0
4212,69,Male,Illinois,102265.29978947369,Salaried,651.0
4213,67,Male,Ohio,131773.0,Business Owner,656.0
4214,58,Male,Texas,173938.0,Salaried,506.0
4215,44,Male,Illinois,46266.0,Business Owner,839.0
4216,67,Male,California,136847.0,Business Owner,774.0
4217,51,Female,California,168724.0,Salaried,736.0
4218,61,Male,Florida,38789.0,Salaried,713.0
4219,66,Male,California,102265.29978947369,Business Owner,644.5
4220,46,Male,Ohio,168827.0,Business Owner,452.0
4221,69,Male,Georgia,67608.0,Salaried,461.0
4222,25,Male,California,55667.0,Salaried,797.0
4223,40,Male,New York,102265.29978947369,Salaried,656.0
4224,61,Male,New York,72929.0,Salaried,799.0
4225,31,Male,Florida,149177.0,Salaried,724.0
4226,53,Male,Illinois,105789.0,Salaried,658.0
4227,58,Female,Illinois,104671.0,Salaried,463.0
4228,47,Male,New York,83561.0,Salaried,552.0
4229,54,Male,Georgia,107191.0,Business Owner,692.0
4230,35,Female,Texas,141011.0,Salaried,780.0
4231,52,Female,Ohio,131055.0,Salaried,478.0
4232,41,Male,Arizona,40117.0,Salaried,819.0
4233,66,Male,Ohio,109872.0,Business Owner,712.0
4234,25,Male,Ohio,41714.0,Salaried,498.0
4235,26,Female,Georgia,166931.0,Salaried,642.0
4236,58,Male,New York,102265.29978947369,Business Owner,663.0
4237,42,Female,Ohio,114869.0,Business Owner,847.0
4238,38,Female,Georgia,136452.0,Self-Employed,721.0
4239,34,Female,Texas,155041.0,Salaried,548.0
4240,30,Female,Illinois,32184.0,Salaried,593.0
4241,66,Female,New York,73339.0,Salaried,790.0
4242,33,Male,Arizona,69896.0,Salaried,846.0
4243,51,Male,California,43557.0,Salaried,787.0
4244,50,Female,Ohio,127013.0,Salaried,778.0
4245,23,Male,Texas,102265.29978947369,Salaried,643.0
4246,50,Female,Texas,110120.0,Self-Employed,830.0
4247,26,Female,Texas,169907.0,Self-Employed,510.0
4248,49,Male,Illinois,61492.0,Salaried,814.0
4249,28,Female,Georgia,77685.0,Contractor,722.0
4250,64,Female,Florida,144753.0,Self-Employed,736.0
4251,65,Male,Ohio,149683.0,Salaried,508.0
4252,63,Male,California,29693.0,Salaried,537.0
4253,64,Male,Ohio,73401.0,Salaried,816.0
4254,53,Male,New York,151290.0,Self-Employed,711.0
4255,37,Female,Arizona,177718.0,Salaried,737.0
4256,68,Female,Georgia,51957.0,Salaried,736.0
4257,31,Female,Texas,141552.0,Salaried,700.0
4258,33,Female,Arizona,135423.0,Self-Employed,823.0
4259,31,Female,Ohio,62010.0,Salaried,689.0
4260,51,Female,Illinois,35251.0,Salaried,458.0
4261,48,Female,Texas,47343.0,Salaried,452.0
4262,64,Female,Georgia,112943.0,Salaried,575.0
4263,26,Female,New York,96734.0,Salaried,520.0
4264,61,Male,Arizona,121485.0,Salaried,846.0
4265,36,Female,California,139643.0,Salaried,611.0
4266,24,Male,Texas,59385.0,Salaried,748.0
4267,55,Male,Ohio,63848.0,Salaried,670.0
4268,68,Male,Ohio,135538.0,Salaried,610.0
4269,46,Male,Arizona,137174.0,Salaried,774.0
4270,32,Female,Illinois,157971.0,Salaried,613.0
4271,31,Male,Arizona,125338.0,Salaried,528.0
4272,57,Male,Illinois,38983.0,Salaried,570.0
4273,45,Female,Florida,47706.0,Salaried,651.0
4274,38,Male,Illinois,45357.0,Business Owner,773.0
4275,39,Female,Florida,52528.0,Business Owner,806.0
4276,43,Female,California,54223.0,Salaried,832.0
4277,58,Female,New York,74877.0,Salaried,496.0
4278,38,Female,Florida,69487.0,Contractor,678.0
4279,46,Male,Texas,139167.0,Salaried,750.0
4280,26,Female,Georgia,164103.0,Business Owner,807.0
4281,24,Male,Ohio,119197.0,Business Owner,545.0
4282,64,Male,Texas,102265.29978947369,Contractor,647.0
4283,49,Female,Ohio,35675.0,Salaried,789.0
4284,54,Male,New York,70221.0,Salaried,490.0
4285,37,Female,Arizona,114020.0,Salaried,809.0
4286,63,Male,Illinois,75711.0,Salaried,773.0
4287,63,Male,Georgia,102265.29978947369,Salaried,652.0
4288,36,Male,Texas,61978.0,Salaried,716.0
4289,22,Male,Georgia,54022.0,Salaried,721.0
4290,54,Female,Florida,110251.0,Self-Employed,554.0
4291,28,Female,New York,62739.0,Salaried,514.0
4292,33,Male,Texas,108169.0,Self-Employed,648.0
4293,62,Male,Illinois,29226.0,Self-Employed,776.0
4294,28,Male,Georgia,178863.0,Salaried,450.0
4295,50,Male,Illinois,125258.0,Salaried,674.0
4296,52,Female,Georgia,113897.0,Business Owner,453.0
4297,56,Male,Texas,131844.0,Salaried,531.0
4298,67,Male,New York,68478.0,Business Owner,694.0
4299,50,Male,California,66073.0,Business Owner,486.0
4300,21,Female,Texas,31161.0,Salaried,847.0
4301,63,Male,Illinois,122465.0,Self-Employed,693.0
4302,59,Female,California,63229.0,Salaried,784.0
4303,37,Female,Arizona,26628.0,Business Owner,730.0
4304,40,Male,New York,98516.0,Salaried,787.0
4305,44,Male,Illinois,127542.0,Salaried,581.0
4306,42,Male,New York,71892.0,Salaried,620.0
4307,49,Female,Georgia,102411.0,Contractor,475.0
4308,42,Female,Texas,47980.0,Contractor,661.0
4309,64,Male,New York,166373.0,Self-Employed,592.0
4310,29,Female,Illinois,75451.0,Salaried,839.0
4311,57,Male,Texas,151630.0,Salaried,614.0
4312,30,Male,Ohio,46798.0,Salaried,576.0
4313,56,Male,Illinois,126320.0,Business Owner,491.0
4314,57,Male,Illinois,34589.0,Self-Employed,718.0
4315,48,Male,Ohio,136251.0,Salaried,593.0
4316,48,Male,Ohio,105633.0,Business Owner,491.0
4317,62,Male,California,102265.29978947369,Salaried,643.0
4318,63,Female,Florida,73222.0,Business Owner,771.0
4319,41,Female,New York,31381.0,Salaried,642.0
4320,44,Male,New York,115907.0,Salaried,582.0
4321,62,Male,California,81615.0,Self-Employed,479.0
4322,60,Male,Arizona,93453.0,Business Owner,544.0
4323,22,Female,Georgia,52115.0,Salaried,481.0
4324,28,Male,Arizona,29353.0,Salaried,644.0
4325,68,Female,New York,101162.0,Business Owner,747.0
4326,47,Male,Ohio,94901.0,Business Owner,831.0
4327,42,Female,Arizona,51576.0,Contractor,454.0
4328,57,Male,California,138506.0,Salaried,545.0
4329,47,Male,New York,110038.0,Salaried,636.0
4330,49,Female,New York,179205.0,Business Owner,728.0
4331,23,Male,Illinois,102265.29978947369,Salaried,651.0
4332,64,Female,California,116837.0,Salaried,811.0
4333,33,Male,Ohio,149390.0,Salaried,841.0
4334,65,Female,Georgia,108661.0,Salaried,775.0
4335,30,Female,New York,52468.0,Salaried,668.0
4336,56,Male,Georgia,149854.0,Salaried,724.0
4337,29,Male,Florida,64123.0,Self-Employed,555.0
4338,47,Female,California,97599.0,Salaried,685.0
4339,54,Male,California,162075.0,Business Owner,798.0
4340,21,Male,California,102265.29978947369,Salaried,643.0
4341,52,Female,Ohio,42173.0,Salaried,839.0
4342,45,Female,Arizona,162530.0,Contractor,708.0
4343,49,Male,Ohio,86194.0,Salaried,529.0
4344,27,Female,Illinois,146110.0,Salaried,703.0
4345,69,Female,Arizona,78621.0,Business Owner,705.0
4346,23,Male,California,89213.0,Self-Employed,515.0
4347,40,Female,Illinois,130959.0,Salaried,831.0
4348,40,Female,Ohio,158181.0,Business Owner,812.0
4349,50,Female,Florida,146710.0,Salaried,763.0
4350,55,Male,Texas,169437.0,Salaried,548.0
4351,55,Female,Illinois,54145.0,Business Owner,733.0
4352,69,Male,New York,102935.0,Salaried,620.0
4353,59,Male,California,95621.0,Contractor,690.0
4354,47,Female,Arizona,179892.0,Salaried,524.0
4355,46,Female,Texas,105195.0,Salaried,559.0
4356,34,Male,Illinois,46274.0,Salaried,665.0
4357,37,Female,Arizona,165146.0,Self-Employed,465.0
4358,38,Female,Arizona,131057.0,Salaried,538.0
4359,65,Male,Georgia,35987.0,Salaried,728.0
4360,49,Female,Ohio,153603.0,Contractor,636.0
4361,40,Female,Georgia,87538.0,Business Owner,808.0
4362,47,Male,New York,152571.0,Salaried,740.0
4363,38,Female,Texas,135324.0,Salaried,666.0
4364,24,Male,Florida,113291.0,Salaried,574.0
4365,21,Male,Illinois,89082.0,Business Owner,618.0
4366,21,Female,Georgia,166299.0,Salaried,822.0
4367,46,Male,Georgia,32148.0,Business Owner,814.0
4368,65,Female,Illinois,55900.0,Contractor,802.0
4369,40,Female,Georgia,36771.0,Salaried,523.0
4370,43,Male,Florida,91461.0,Salaried,834.0
4371,30,Male,Arizona,63989.0,Salaried,495.0
4372,31,Male,Georgia,57996.0,Business Owner,807.0
4373,61,Male,Illinois,51997.0,Salaried,727.0
4374,61,Male,California,54488.0,Business Owner,737.0
4375,25,Male,Georgia,134752.0,Business Owner,664.0
4376,21,Female,Illinois,47975.0,Salaried,607.0
4377,37,Female,Arizona,62310.0,Salaried,536.0
4378,42,Male,Arizona,89254.0,Self-Employed,748.0
4379,54,Female,California,118264.0,Salaried,560.0
4380,65,Male,Georgia,128197.0,Salaried,461.0
4381,61,Male,Georgia,102265.29978947369,Salaried,652.0
4382,49,Female,Illinois,130730.0,Business Owner,595.0
4383,24,Female,New York,68995.0,Contractor,541.0
4384,25,Male,New York,102265.29978947369,Salaried,656.0
4385,31,Male,Texas,82812.0,Self-Employed,530.0
4386,41,Male,New York,102265.29978947369,Self-Employed,657.5
4387,55,Male,Florida,102265.29978947369,Self-Employed,649.0
4388,32,Male,Arizona,129419.0,Self-Employed,478.0
4389,46,Male,Texas,42507.0,Salaried,609.0
4390,39,Female,Arizona,59388.0,Salaried,691.0
4391,65,Female,New York,87164.0,Salaried,592.0
4392,27,Female,California,110894.0,Contractor,637.0
4393,67,Male,Ohio,82095.0,Salaried,659.0
4394,27,Male,Illinois,105469.0,Contractor,605.0
4395,46,Female,Arizona,124774.0,Salaried,618.0
4396,60,Male,New York,138855.0,Salaried,564.0
4397,25,Male,California,101189.0,Business Owner,752.0
4398,41,Female,Ohio,140964.0,Business Owner,738.0
4399,34,Female,Texas,171372.0,Salaried,749.0
4400,24,Male,Illinois,165920.0,Salaried,499.0
4401,43,Female,Arizona,127945.0,Salaried,715.0
4402,62,Female,New York,32176.0,Business Owner,571.0
4403,40,Male,Texas,98915.0,Business Owner,739.0
4404,35,Male,Arizona,102265.29978947369,Salaried,643.0
4405,65,Male,New York,31788.0,Salaried,796.0
4406,49,Male,Texas,31282.0,Salaried,469.0
4407,28,Male,Arizona,137218.0,Salaried,682.0
4408,61,Male,New York,30375.0,Salaried,730.0
4409,68,Female,Ohio,43610.0,Contractor,504.0
4410,39,Female,California,143781.0,Self-Employed,690.0
4411,68,Female,Florida,150194.0,Salaried,667.0
4412,59,Male,Ohio,157412.0,Salaried,662.0
4413,66,Male,Arizona,98519.0,Salaried,627.0
4414,48,Male,California,132345.0,Salaried,504.0
4415,66,Male,Illinois,57088.0,Business Owner,846.0
4416,47,Male,New York,136318.0,Salaried,626.0
4417,24,Female,Florida,99063.0,Salaried,573.0
4418,35,Male,Ohio,115915.0,Salaried,587.0
4419,55,Female,Florida,87294.0,Salaried,797.0
4420,57,Male,Illinois,71661.0,Salaried,716.0
4421,21,Female,Arizona,99090.0,Self-Employed,827.0
4422,23,Female,Illinois,174477.0,Business Owner,568.0
4423,67,Female,Florida,71185.0,Salaried,655.0
4424,44,Female,Illinois,93105.0,Self-Employed,533.0
4425,47,Male,Illinois,102265.29978947369,Self-Employed,660.0
4426,60,Female,Arizona,118142.0,Self-Employed,682.0
4427,56,Female,New York,36578.0,Self-Employed,469.0
4428,54,Male,California,129358.0,Business Owner,521.0
4429,49,Male,Georgia,55202.0,Salaried,784.0
4430,44,Male,Arizona,102265.29978947369,Salaried,643.0
4431,44,Male,Texas,49381.0,Business Owner,753.0
4432,62,Male,Arizona,109005.0,Business Owner,525.0
4433,24,Female,Florida,153730.0,Salaried,738.0
4434,23,Male,Texas,175167.0,Salaried,692.0
4435,54,Female,Florida,64615.0,Salaried,725.0
4436,69,Male,Florida,30802.0,Business Owner,736.0
4437,43,Female,California,128533.0,Self-Employed,551.0
4438,43,Male,Ohio,139831.0,Salaried,569.0
4439,65,Female,Ohio,36841.0,Self-Employed,697.0
4440,25,Male,Florida,126572.0,Salaried,788.0
4441,51,Male,Florida,89660.0,Salaried,724.0
4442,61,Male,California,137187.0,Business Owner,767.0
4443,26,Female,Illinois,125489.0,Salaried,654.0
4444,57,Female,Ohio,43921.0,Salaried,615.0
4445,30,Male,Georgia,162817.0,Salaried,754.0
4446,60,Male,Arizona,102265.29978947369,Business Owner,669.5
4447,27,Female,Texas,40016.0,Salaried,716.0
4448,59,Male,Florida,103755.0,Self-Employed,732.0
4449,58,Male,California,138264.0,Salaried,507.0
4450,41,Female,Florida,54012.0,Business Owner,680.0
4451,40,Female,Ohio,112617.0,Salaried,642.0
4452,23,Male,California,102265.29978947369,Self-Employed,648.5
4453,42,Female,Texas,125064.0,Self-Employed,787.0
4454,67,Male,New York,102974.0,Salaried,794.0
4455,24,Male,Ohio,46251.0,Salaried,706.0
4456,48,Female,Illinois,62860.0,Salaried,468.0
4457,32,Male,Arizona,162652.0,Business Owner,633.0
4458,58,Female,Arizona,73201.0,Salaried,641.0
4459,56,Female,New York,102919.0,Contractor,739.0
4460,67,Male,California,119499.0,Salaried,513.0
4461,61,Female,Florida,171608.0,Salaried,715.0
4462,25,Male,Illinois,94936.0,Contractor,781.0
4463,33,Female,Ohio,76922.0,Self-Employed,637.0
4464,43,Male,Texas,50344.0,Business Owner,616.0
4465,50,Female,Arizona,148865.0,Contractor,686.0
4466,57,Male,Ohio,138581.0,Contractor,515.0
4467,45,Male,Georgia,49780.0,Salaried,737.0
4468,68,Female,Illinois,83210.0,Salaried,500.0
4469,47,Male,Arizona,25661.0,Salaried,731.0
4470,34,Male,Florida,91214.0,Business Owner,506.0
4471,68,Male,Arizona,82146.0,Salaried,533.0
4472,67,Male,Arizona,77452.0,Salaried,637.0
4473,56,Male,New York,69505.0,Business Owner,632.0
4474,59,Male,California,102265.29978947369,Self-Employed,648.5
4475,36,Female,New York,141953.0,Salaried,456.0
4476,42,Female,Ohio,127594.0,Salaried,786.0
4477,41,Male,Illinois,102265.29978947369,Salaried,651.0
4478,41,Female,Georgia,170136.0,Salaried,567.0
4479,28,Male,Florida,82083.0,Salaried,800.0
4480,69,Male,California,130010.0,Salaried,568.0
4481,36,Female,Florida,53979.0,Business Owner,803.0
4482,51,Male,Florida,58288.0,Contractor,659.0
4483,62,Female,Georgia,161714.0,Contractor,682.0
4484,30,Male,Illinois,71698.0,Salaried,573.0
4485,52,Male,New York,28884.0,Business Owner,527.0
4486,54,Female,Florida,141564.0,Self-Employed,582.0
4487,29,Male,Ohio,60509.0,Business Owner,664.0
4488,37,Female,Ohio,56649.0,Business Owner,705.0
4489,31,Female,Florida,121068.0,Contractor,450.0
4490,52,Female,Florida,123954.0,Salaried,789.0
4491,30,Male,California,36036.0,Self-Employed,835.0
4492,42,Male,Florida,109571.0,Self-Employed,684.0
4493,37,Female,Ohio,34747.0,Salaried,574.0
4494,24,Male,Florida,71692.0,Salaried,550.0
4495,68,Female,Arizona,81777.0,Salaried,514.0
4496,67,Female,Arizona,87108.0,Contractor,715.0
4497,45,Male,Illinois,132008.0,Business Owner,696.0
4498,41,Female,Ohio,75387.0,Self-Employed,627.0
4499,57,Male,Florida,161590.0,Salaried,756.0
4500,58,Male,Georgia,31277.0,Salaried,774.0
4501,69,Male,Arizona,100877.0,Business Owner,746.0
4502,21,Male,Georgia,102265.29978947369,Salaried,652.0
4503,45,Female,Ohio,48613.0,Salaried,517.0
4504,56,Male,Florida,157031.0,Business Owner,729.0
